0	0	0	
-0.11222264	-1.1222264	0.1	
0.18684353	2.9906617	0.2	
-0.24875497	-4.3559851	0.3	
0.18336724	4.3212221	0.4	
0.13555883	-0.47808411	0.5	
0.38876601	2.5320719	0.6	
0.24851793	-1.4024808	0.7	
0.33811936	0.89601426	0.8	
0.53701405	1.9889469	0.9	
0.091331445	-4.4568261	1	
-0.084451671	-1.7578312	1.1	
-0.57879628	-4.943446	1.2	
-1.0466996	-4.6790336	1.3	
-0.70333324	3.4336639	1.4	
-1.2402829	-5.3694967	1.5	
-1.4563188	-2.1603593	1.6	
-1.5046995	-0.48380609	1.7	
-1.3107638	1.9393564	1.8	
-0.62749533	6.8326849	1.9	
-0.42504203	2.024533	2	
-0.25244786	1.7259417	2.1	
-0.44828272	-1.9583485	2.2	
-0.70885246	-2.6056974	2.3	
-0.20116953	5.0768293	2.4	
-0.36711044	-1.6594091	2.5	
-0.72591971	-3.5880926	2.6	
-0.60013007	1.2578963	2.7	
-0.70234564	-1.0221557	2.8	
-0.22461231	4.7773333	2.9	
-0.65040323	-4.2579091	3	
-1.0646331	-4.1422983	3.1	
-0.74637858	3.1825448	3.2	
-0.2495431	4.9683548	3.3	
-0.54854309	-2.9899999	3.4	
-0.47754643	0.70996663	3.5	
-0.80360657	-3.2606014	3.6	
-0.55031248	2.5329409	3.7	
0.12485237	6.7516484	3.8	
0.0094082922	-1.1544408	3.9	
-0.12576867	-1.3517696	4	
-0.21265842	-0.86889753	4.1	
-0.18113882	0.31519598	4.2	
0.17774524	3.5888406	4.3	
-0.037340758	-2.15086	4.4	
0.027359854	0.64700612	4.5	
-0.11934082	-1.4670067	4.6	
-0.060396303	0.58944517	4.7	
0.27664234	3.3703865	4.8	
-0.34339266	-6.20035	4.9	
0.15121359	4.9460625	5	
-0.31610531	-4.673189	5.1	
-0.068411356	2.4769395	5.2	
-0.03956977	0.28841586	5.3	
-0.027548925	0.12020845	5.4	
0.45594634	4.8349527	5.5	
0.72708137	2.7113503	5.6	
0.33347513	-3.9360624	5.7	
-0.195825	-5.2930013	5.8	
0.18658293	3.8240793	5.9	
-0.16054847	-3.471314	6	
0.35600059	5.1654905	6.1	
0.63105462	2.7505404	6.2	
1.1359056	5.0485094	6.3	
0.96545368	-1.7045188	6.4	
1.3238137	3.5836003	6.5	
1.5352683	2.114546	6.6	
1.6503613	1.15093	6.7	
1.7961461	1.4578474	6.8	
1.8524658	0.56319731	6.9	
2.344273	4.9180724	7	
2.5811545	2.3688145	7.1	
3.2797565	6.9860199	7.2	
3.1141172	-1.6563932	7.3	
3.4720434	3.5792628	7.4	
3.0479442	-4.2409926	7.5	
2.6496151	-3.9832909	7.6	
2.9346101	2.8499502	7.7	
