0	0	0	
-1.8020253e-12	-1.0696248e-10	0.01713596	
-2.134866e-10	-1.8790545e-10	0.03427192	
-2.6687706e-10	-1.5183476e-10	0.05140788	
-1.1742069e-10	-2.1409543e-10	0.06854384	
-2.7438457e-10	-1.5933186e-10	0.0856798	
-1.0587418e-10	-1.8208214e-10	0.10281576	
-2.0447326e-10	-1.8351327e-10	0.11995172	
-1.8524052e-10	-2.0252126e-10	0.13708768	
-2.2163929e-10	-2.2806091e-10	0.15422364	
-2.5367263e-10	-2.5787784e-10	0.1713596	
-2.8600309e-10	-1.872823e-10	0.18849556	
-1.1741407e-10	-1.5985794e-10	0.20563152	
-1.3244174e-10	-1.3291803e-10	0.22276748	
-1.0622783e-10	-1.208002e-10	0.23990344	
-1.0681336e-10	2.25574e-12	0.2570394	
1.2283738e-10	-2.1554876e-11	0.27417536	
-4.5197842e-11	-3.5414389e-11	0.29131132	
-4.885019e-11	-2.4123621e-11	0.30844728	
-1.485618e-11	-1.3293112e-10	0.32558324	
-2.3954387e-10	-1.1146542e-10	0.3427192	
-9.0721495e-11	-1.328425e-10	0.35985516	
-1.5272631e-10	-6.5583409e-11	0.37699112	
7.7247349e-13	-5.1935898e-11	0.39412708	
-3.7975142e-11	-1.969517e-11	0.41126304	
1.1701288e-11	-3.7567547e-11	0.428399	
-5.4735316e-11	-1.3616662e-11	0.44553496	
9.2413557e-12	-5.4534847e-11	0.46267092	
-9.756093e-11	-2.2057115e-10	0.47980688	
-3.8257941e-10	-1.4751538e-10	0.49694284	
-7.6108697e-11	-1.7234463e-10	0.5140788	
-1.9767812e-10	-2.2710397e-10	0.53121476	
-2.8272389e-10	-3.3294451e-10	0.54835072	
-4.358606e-10	-2.6519931e-10	0.56548668	
-1.9875818e-10	-2.7485895e-10	0.58262264	
-2.8567092e-10	-3.5291731e-10	0.5997586	
-4.29753e-10	-3.5840203e-10	0.61689456	
-3.6218804e-10	-2.6305711e-10	0.63403052	
-1.694091e-10	-2.6843498e-10	0.65116648	
-2.7413506e-10	-2.9293904e-10	0.66830244	
-3.1827341e-10	-3.6672742e-10	0.6854384	
-4.3926434e-10	-3.6623259e-10	0.70257436	
-3.6411776e-10	-2.6958011e-10	0.71971032	
-1.748568e-10	-2.8743678e-10	0.73684628	
-3.0380693e-10	-2.1705824e-10	0.75398224	
-1.4789946e-10	-2.1908085e-10	0.7711182	
-2.2145476e-10	-2.4195554e-10	0.78825416	
-2.618202e-10	-8.6164659e-11	0.80539012	
6.6756396e-11	-1.0071732e-10	0.82252608	
-1.1501653e-10	-1.0022656e-10	0.83966204	
-1.0028382e-10	-1.3226392e-10	0.856798	
-1.6250005e-10	-5.7386112e-11	0.87393396	
1.4566483e-11	-1.5613973e-10	0.89106992	
-2.5269369e-10	-1.2432872e-10	0.90820588	
-9.2738512e-11	-1.0562377e-10	0.92534184	
-8.881377e-11	-1.9939686e-10	0.9424778	
-2.9187751e-10	-2.1645468e-10	0.95961376	
-2.342045e-10	-2.7458766e-10	0.97674972	
-3.3145164e-10	-2.5739716e-10	0.99388568	
-2.3987588e-10	-2.2057208e-10	1.0110216	
-1.834142e-10	-1.6399336e-10	1.0281576	
-1.078519e-10	-1.3336826e-10	1.0452936	
-1.0274921e-10	-1.031025e-10	1.0624295	
-7.5603626e-11	-2.3707075e-10	1.0795655	
-3.6738837e-10	-1.5434965e-10	1.0967014	
-7.2425088e-11	-1.1890841e-10	1.1138374	
-8.5669567e-11	-2.1419432e-10	1.1309734	
-3.0855171e-10	-2.543668e-10	1.1481093	
-2.958807e-10	-3.7416147e-10	1.1652453	
